Region Code,Provider Code,Provider Name,Treatment Function Code,Treatment Function,>0-1,>1-2,>2-3,>3-4,>4-5,>5-6,>6-7,>7-8,>8-9,>9-10,>10-11,>11-12,>12-13,>13-14,>14-15,>15-16,>16-17,>17-18,>18-19,>19-20,>20-21,>21-22,>22-23,>23-24,>24-25,>25-26,>26-27,>27-28,>28-29,>29-30,>30-31,>31-32,>32-33,>33-34,>34-35,>35-36,>36-37,>37-38,>38-39,>39-40,>40-41,>41-42,>42-43,>43-44,>44-45,>45-46,>46-47,>47-48,>48-49,>49-50,>50-51,>51-52,>52-53,>53-54,>54-55,>55-56,>56-57,>57-58,>58-59,>59-60,>60-61,>61-62,>62-63,>63-64,>64-65,>65-66,>66-67,>67-68,>68-69,>69-70,>70-71,>71-72,>72-73,>73-74,>74-75,>75-76,>76-77,>77-78,>78-79,>79-80,>80-81,>81-82,>82-83,>83-84,>84-85,>85-86,>86-87,>87-88,>88-89,>89-90,>90-91,>91-92,>92-93,>93-94,>94-95,>95-96,>96-97,>97-98,>98-99,>99-100,>100-101,>101-102,>102-103,>103-104,104 plus,Total number of incomplete pathways,Total within 18 weeks,% within 18 weeks,Average (median) waiting time (in weeks),92nd percentile waiting time (in weeks),Total 52 plus weeks,Total 78 plus weeks,Total 65 plus weeks
Y60,RBK,WALSALL HEALTHCARE NHS TRUST,X06,Other - Other Services,36,19,14,11,8,12,7,11,9,17,20,14,25,12,15,7,5,9,10,4,8,9,4,6,17,-,9,5,11,4,11,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,350,251,71.70%,11.8,27.8,-,-,-
Y60,RBK,WALSALL HEALTHCARE NHS TRUST,C_999,Total,"2,187","1,645","1,578","1,277",823,732,"1,260","1,138",959,923,"1,036","1,025",928,930,902,776,786,696,664,565,436,466,335,416,455,410,355,333,360,319,365,412,313,320,311,233,292,246,189,198,208,147,155,55,99,90,96,57,67,56,48,33,39,28,23,29,13,11,26,20,17,15,8,8,7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"28,951","19,601",67.70%,11.9,35.9,246,-,2
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_100,General Surgery Service,94,67,53,47,37,20,65,52,44,49,54,45,43,19,22,27,21,33,31,24,31,23,27,16,25,29,27,22,24,12,20,13,12,26,25,13,17,27,16,22,13,14,10,10,20,10,16,17,18,19,21,22,23,19,13,13,7,6,11,10,17,9,11,9,11,6,8,6,2,6,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,653",792,47.90%,19.1,55.1,189,-,30
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_101,Urology Service,107,93,75,64,50,53,78,89,57,61,62,50,65,64,61,45,43,44,37,30,30,32,29,23,32,27,22,25,29,30,18,26,23,15,9,11,10,12,10,9,9,4,5,5,6,15,6,9,10,5,10,14,2,4,2,2,1,1,1,1,1,2,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,771","1,161",65.60%,12.7,37.9,23,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,93,83,90,50,50,36,95,81,75,75,96,66,65,85,71,68,75,55,74,48,53,51,33,38,67,48,58,60,46,49,42,27,38,57,56,24,53,39,34,29,29,34,25,18,39,26,29,25,18,15,28,21,26,22,15,23,10,9,15,18,18,12,9,12,5,2,2,2,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,843","1,309",46.00%,19.8,50.9,203,-,9
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,141,104,96,62,63,48,75,80,88,86,106,92,89,58,74,79,104,69,94,68,60,68,54,69,68,67,93,53,75,55,45,48,36,31,27,17,25,23,15,25,13,13,14,11,8,17,7,20,9,6,9,8,5,13,9,8,6,5,5,6,-,1,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,828","1,514",53.50%,16.7,38.8,63,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_130,Ophthalmology Service,104,104,74,71,37,51,60,78,73,71,77,67,83,62,63,55,61,75,35,65,37,46,32,43,36,20,47,27,25,26,27,16,6,13,9,5,4,5,3,1,1,3,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,801","1,266",70.30%,12.4,28.1,-,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_140,Oral Surgery Service,83,76,53,44,8,22,51,45,62,53,40,62,49,40,55,60,48,54,40,35,42,49,32,35,30,48,46,40,47,37,34,36,34,38,27,18,31,37,22,27,33,26,15,3,21,17,23,13,14,6,7,9,3,4,4,5,-,1,-,2,1,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,900",905,47.60%,19.1,42,23,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,32,6,17,21,6,11,19,4,11,12,12,12,11,7,5,5,12,14,8,11,10,8,4,6,6,5,7,5,4,8,3,3,5,2,2,4,2,6,4,2,3,1,-,1,1,-,2,-,2,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,345,217,62.90%,12.9,35.9,1,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_301,Gastroenterology Service,114,90,78,78,61,42,72,80,73,66,64,65,48,42,41,45,37,33,41,29,33,25,20,24,33,21,23,26,29,17,14,26,22,24,24,13,21,16,15,19,14,20,23,13,5,13,13,9,12,8,8,8,6,9,3,4,3,2,-,3,2,2,-,-,2,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,829","1,129",61.70%,12.7,42.2,39,-,3
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_320,Cardiology Service,49,40,27,26,11,14,33,27,22,21,33,24,33,16,35,31,29,21,25,20,18,18,17,22,23,22,23,21,19,19,28,19,9,25,21,15,22,23,17,22,19,17,15,5,12,18,18,15,10,4,12,10,11,13,9,20,3,3,5,3,4,3,2,3,2,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,179",492,41.70%,23,51,84,-,3
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_330,Dermatology Service,152,98,103,86,54,39,70,64,70,76,77,66,66,49,81,53,66,64,71,57,66,77,47,56,68,61,50,63,41,46,46,49,55,47,39,46,50,54,21,78,30,45,42,28,40,30,55,36,23,19,23,35,23,28,25,44,17,4,18,10,4,10,8,4,4,5,2,4,-,1,-,1,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,143","1,334",42.40%,21.6,50.9,215,-,16
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,23,20,21,13,13,17,20,14,19,18,19,13,10,11,17,7,6,9,14,15,9,7,3,14,16,11,7,9,8,7,9,6,8,5,4,2,5,4,3,7,2,4,3,1,5,-,3,1,2,-,3,2,-,-,1,1,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,475,270,56.80%,14.4,39.1,6,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_410,Rheumatology Service,38,40,44,26,18,20,23,26,30,34,15,25,24,24,21,17,17,19,16,16,22,22,16,16,13,27,26,16,23,18,16,14,20,19,16,18,20,21,12,19,11,5,4,3,3,6,5,5,4,5,2,4,5,3,7,5,3,-,2,-,-,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,953,461,48.40%,19,40.9,29,-,1
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_502,Gynaecology Service,159,110,93,72,61,48,89,97,87,87,68,67,52,59,65,64,68,67,61,62,42,37,37,69,22,52,36,36,39,29,41,29,22,27,33,10,10,25,16,31,18,22,11,5,18,16,13,18,11,12,22,27,11,11,12,15,1,5,5,5,9,3,5,7,2,1,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,468","1,413",57.30%,15.3,46.1,96,-,5
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,X02,Other - Medical Services,105,92,75,45,78,29,43,71,96,60,61,40,61,34,36,37,50,53,44,37,23,34,22,22,28,17,25,17,18,25,19,18,17,11,11,17,11,17,14,21,15,8,7,1,4,5,1,3,8,1,3,1,3,4,3,3,3,1,1,1,1,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,613","1,066",66.10%,12.2,37.1,22,-,1
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,X03,Other - Mental Health Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,X04,Other - Paediatric Services,133,145,83,63,78,33,66,67,64,83,66,55,66,63,65,68,46,50,40,33,44,24,28,38,32,45,44,51,33,34,41,32,36,30,17,20,31,23,6,14,11,7,7,3,8,7,9,7,13,6,9,2,2,7,3,7,1,-,5,3,1,1,1,2,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,114","1,294",61.20%,13.9,36.9,35,-,2
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,X05,Other - Surgical Services,157,140,123,87,62,50,88,88,79,75,76,81,74,65,41,49,48,48,30,25,39,23,17,20,35,33,19,13,20,13,19,14,13,21,21,6,17,11,13,6,10,9,13,7,3,8,11,3,7,6,13,7,4,6,4,5,7,-,4,2,2,4,4,1,2,3,-,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,008","1,431",71.30%,10.7,38.6,52,-,7
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,X06,Other - Other Services,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,C_999,Total,"1,584","1,308","1,105",855,687,533,947,963,950,927,926,830,839,698,753,710,731,708,661,575,559,544,418,511,534,533,553,484,480,425,422,376,356,391,341,239,329,343,221,332,231,232,194,115,193,188,211,182,162,112,171,171,124,143,111,155,62,37,74,66,60,48,46,44,33,21,15,16,5,9,3,2,3,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"28,923","16,054",55.50%,15.8,44.8,"1,080",-,77
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_100,General Surgery Service,65,54,50,48,32,29,45,34,50,49,76,55,52,50,39,57,48,39,21,23,35,29,28,35,36,39,28,34,31,38,25,20,26,13,18,16,17,13,13,15,15,17,14,14,13,11,11,10,8,11,4,6,9,9,10,3,5,2,9,2,3,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,615",872,54.00%,16.5,44.1,56,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_101,Urology Service,101,84,123,84,48,68,86,69,75,69,69,85,86,81,76,70,69,68,68,65,34,35,19,25,34,40,36,18,21,28,31,27,18,22,30,34,18,19,21,18,13,18,15,17,22,11,2,7,11,1,5,12,2,8,10,6,6,2,4,2,3,4,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,259","1,411",62.50%,14,40.5,53,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_110,Trauma and Orthopaedic Service,254,251,237,255,127,117,178,157,193,148,225,214,100,108,101,111,99,110,80,84,112,90,73,51,78,47,45,36,54,44,38,42,38,33,32,17,13,15,14,10,9,8,6,1,7,3,3,1,-,3,-,1,-,-,2,1,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,079","2,985",73.20%,10.5,29.4,6,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_120,Ear Nose and Throat Service,213,170,138,120,78,63,97,144,99,125,100,107,107,115,102,93,101,87,72,82,86,77,60,80,75,69,70,74,76,80,87,91,85,82,107,89,89,92,65,87,74,64,50,38,37,31,35,27,25,18,19,21,13,18,24,14,8,6,8,7,5,7,4,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,393","2,059",46.90%,19.8,43.5,120,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_130,Ophthalmology Service,274,240,167,177,69,65,157,145,132,139,106,122,87,50,75,70,68,60,26,36,19,32,12,15,10,7,15,12,10,5,7,1,4,5,5,3,-,-,2,3,3,2,-,1,1,-,1,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,443","2,203",90.20%,7.5,19.5,3,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_140,Oral Surgery Service,19,24,26,14,9,8,33,29,37,39,31,26,29,15,37,30,22,26,20,22,31,17,19,20,25,21,19,18,21,13,18,20,21,15,18,9,11,23,8,21,21,17,7,7,4,8,3,17,4,3,3,5,2,2,2,2,2,-,2,-,1,1,1,3,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,983,454,46.20%,19.8,42.3,20,-,1
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_150,Neurosurgical Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_160,Plastic Surgery Service,21,13,19,10,9,8,9,15,13,12,10,10,11,10,10,13,14,6,7,7,7,8,14,6,4,2,2,1,4,2,1,4,1,2,-,3,1,-,2,3,1,1,1,-,1,1,1,-,-,-,-,2,1,-,-,-,-,1,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,306,213,69.60%,12.4,31.9,4,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_170,Cardiothoracic Surgery Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_300,General Internal Medicine Service,13,10,10,3,4,4,7,3,2,5,3,5,1,1,1,1,2,6,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,81,95.30%,5.6,17.5,-,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_301,Gastroenterology Service,138,102,77,67,32,54,66,71,76,60,68,55,71,69,76,55,61,57,52,44,53,52,43,48,51,20,25,29,33,25,13,17,11,15,25,20,14,15,12,15,13,18,16,11,19,14,9,10,13,11,8,3,-,4,2,4,3,2,2,-,1,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,053","1,255",61.10%,14.3,40.1,21,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_320,Cardiology Service,60,49,34,32,23,19,23,21,16,21,30,18,13,18,8,8,20,7,7,9,15,6,6,19,22,14,15,7,16,21,7,7,8,8,2,4,3,2,-,-,-,1,-,-,1,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,623,420,67.40%,10.5,29.8,2,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_330,Dermatology Service,200,122,101,98,68,57,96,87,74,87,67,71,74,65,68,58,78,72,45,77,60,62,39,55,46,43,43,25,58,43,43,55,80,46,48,28,60,58,41,48,49,59,49,28,49,45,42,49,43,36,32,22,9,9,3,2,3,1,4,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,186","1,543",48.40%,19.1,46.1,37,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_340,Respiratory Medicine Service,36,27,27,26,23,19,28,28,40,31,40,21,27,38,32,23,32,22,10,21,11,5,9,20,21,18,13,13,21,15,10,15,16,12,12,10,17,8,11,16,7,11,8,4,2,6,3,1,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,869,520,59.80%,14.7,38.2,1,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_400,Neurology Service,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_410,Rheumatology Service,47,35,16,29,14,18,37,17,19,29,43,21,13,19,28,23,16,24,1,7,6,14,1,6,7,-,4,4,3,-,2,2,1,3,2,1,-,-,1,1,4,-,-,1,-,2,-,-,-,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,524,448,85.50%,10,23.8,-,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,12,3,8,10,5,4,9,7,5,3,5,2,4,2,1,1,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,81,95.30%,6.1,13.6,-,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,C_502,Gynaecology Service,174,130,131,110,56,56,118,101,102,94,116,95,101,98,106,91,96,98,92,85,83,77,43,55,53,42,35,38,34,24,23,31,36,22,58,30,46,47,35,49,31,29,21,23,32,25,24,26,20,21,13,13,12,9,5,4,3,-,3,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,229","1,873",58.00%,15.3,42,40,-,-
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,X02,Other - Medical Services,163,132,121,106,40,47,104,71,77,76,74,64,60,50,60,74,51,60,32,44,27,23,12,17,13,11,11,4,9,12,11,9,6,4,15,4,9,5,5,8,1,5,2,3,1,3,4,1,2,1,2,-,-,1,1,-,-,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,752","1,430",81.60%,9.2,26.3,6,-,-
